id,Moeda,Preço,1h,24h,7d,30d,Volume 24h,Capitalização de Mercado,FDV,Cap/FDV
8687.0,OmniTensor  OMNIT,"$0,00004223",-,2.9%,6.1%,48.4%,"$25,48","$16.788,25","$42.232,44",0.4
8689.0,Childrens Aid Foundation  CAF,"$0,00001675",2.0%,3.9%,17.8%,15.8%,"$12.968,80","$16.754,16","$33.508,33",0.5
8690.0,SikaSwap  SIKA,"$0,0001319",-,-,-,-,"$53,74","$16.753,58","$16.753,58",1.0
8691.0,23 Turtles  AI23T,"$0,00001675",-,-,-,-,"$142,36","$16.746,66","$16.746,66",1.0
8692.0,The dev is an Ape  APEDEV,"$0,00001675",-,-,-,-,"$2,68","$16.744,63","$16.744,63",1.0
8695.0,a16gems  A16G,"$0,00001675",0.5%,1.2%,6.3%,9.4%,"$475,96","$16.744,01","$16.744,01",1.0
8697.0,Beta Trader  BETA,"$0,00001674",0.5%,0.6%,1.3%,20.2%,"$153,16","$16.736,03","$16.736,03",1.0
8694.0,unshETHing_Token  USH,"$0,0003498",0.1%,1.4%,11.1%,39.7%,"$82,78","$16.734,92","$50.160,74",0.33
8693.0,$saddy  $SADDY,"$0,00002006",-,-,-,-,"$1,43","$16.730,46","$16.730,46",1.0
8698.0,Dony Montana  DOMO,"$0,00001788",0.5%,2.0%,0.9%,16.8%,"$10,59","$16.722,14","$16.722,14",1.0
8696.0,Cris Hensan  SEAT,"$0,00001683",0.5%,0.4%,8.0%,28.0%,"$16,35","$16.664,16","$16.664,16",1.0
8699.0,Papu Token  PAPU,$0.094980,0.0%,18.0%,37.3%,111.0%,"$570,43","$16.651,28","$16.651,28",1.0
8700.0,FitBurn  CAL,"$0,00001345",0.1%,2.5%,8.1%,1.7%,"$25.719,53","$16.627,78","$26.749,19",0.62
8701.0,Wall Street Baby On Solana  WSB,"$0,00001665",-,-,-,-,"$0,9898","$16.625,72","$16.625,72",1.0
8702.0,Floofnoodles  FLOOF,"$0,00001664",0.0%,1.5%,6.6%,1.3%,"$3,35","$16.624,60","$16.624,60",1.0
8703.0,Sharky Sharkx  SHARK,"$0,00001663",-,-,-,-,"$244,58","$16.621,57","$16.621,57",1.0
8704.0,VIORA IS ONLINE  VIORA,"$0,00001664",-,-,-,-,"$5,48","$16.612,75","$16.612,75",1.0
8705.0,chillcapy  CHILLCAPY,"$0,00001747",-,-,-,-,"$1,02","$16.595,45","$16.595,45",1.0
8706.0,Awkward Look Monkey Club  ALMC,"$0,00001710",-,-,-,-,"$349,95","$16.589,57","$16.589,57",1.0
8711.0,The Spellcaster  SPELL,"$0,00001653",0.5%,1.6%,4.5%,15.9%,"$41,43","$16.534,27","$16.534,27",1.0
8707.0,Afyonspor Fan Token  AFYON,"$0,001161",-,-,-,-,"$3.745,32","$16.531,02","$51.362,57",0.32
8708.0,thesis cat  QUANT,"$0,00001652",-,-,-,-,"$3,96","$16.519,76","$16.519,76",1.0
8709.0,SLAV  SLAV,"$0,00001649",-,-,-,-,"$2,12","$16.489,88","$16.489,88",1.0
8710.0,Chunk  CHUNK,"$0,00001649",-,0.2%,1.6%,25.0%,"$449,16","$16.481,87","$16.481,87",1.0
8712.0,Mobility Coin  MOBIC,"$0,00001333",-,-,-,-,"$0,00","$16.457,39","$16.492,11",1.0
8719.0,Slap cat  SLAP,"$0,00001647",0.5%,2.2%,3.1%,14.8%,"$20,95","$16.449,68","$16.449,68",1.0
8713.0,CATOUR  CATOUR,"$0,00001676",-,-,-,-,"$1,05","$16.448,26","$16.448,26",1.0
8714.0,Chickenus Maximus  CHICKENUS,"$0,0001644",-,0.9%,20.6%,37.6%,"$13,72","$16.444,54","$16.444,54",1.0
8715.0,GoosepumpsAI  GOOSEPUMPS,"$0,00001648",0.5%,1.7%,12.3%,1.0%,"$66,32","$16.421,76","$16.421,76",1.0
8723.0,Praist  PRAIST,"$0,00001642",0.5%,2.8%,3.4%,15.4%,"$2,77","$16.415,15","$16.415,15",1.0
8717.0,Vanity  VNTY,"$0,00001641",0.4%,2.4%,17.5%,73.0%,"$967,77","$16.403,71","$16.403,71",1.0
8718.0,Rigby The Cat  RIGBY,"$0,00001643",0.4%,0.2%,10.1%,73.3%,"$229,86","$16.393,41","$16.393,41",1.0
8720.0,AICAT  AICAT,"$0,00001645",-,-,-,-,"$3,38","$16.390,95","$16.390,95",1.0
8721.0,BASEY AI Agent  BASEY,"$0,00001656",-,-,-,-,"$1.677,40","$16.390,17","$16.390,17",1.0
8725.0,L7DEX  LSD,"$0,0003436",4.1%,2.9%,33.4%,1.5%,"$30.305,07","$16.368,84","$72.159,01",0.23
8716.0,Pure Unadulterated Bliss  PUB,"$0,00001647",1.1%,0.4%,17.9%,10.3%,"$159,98","$16.365,56","$16.365,56",1.0
8722.0,PigCat  PC,"$0,00001636",-,-,-,-,"$4,42","$16.363,40","$16.363,40",1.0
8726.0,Paco  $PACO,"$0,00001875",0.3%,2.0%,6.0%,20.3%,"$5,64","$16.355,61","$16.355,61",1.0
8724.0,The Republican Party  GOP,$0.052023,-,-,-,-,"$5,52","$16.347,46","$16.347,46",1.0
8727.0,Early Risers  EARLY,"$0,00001628",1.0%,2.8%,6.1%,24.8%,"$4,88","$16.275,73","$16.275,73",1.0
8728.0,Lever Network  LEV,"$0,001091",-,-,-,-,"$16,89","$16.207,71",$109.138,0.15
8734.0,LUV  LUV,"$0,00001746",0.5%,2.9%,2.7%,39.2%,"$8,03","$16.194,98","$16.194,98",1.0
8729.0,Wifmas  WIFMAS,"$0,00001621",0.0%,2.0%,7.6%,8.6%,"$2,42","$16.181,52","$16.181,52",1.0
8730.0,Kaga No Fuuka Go Sapporo Kagasou  ESTEE,"$0,00001618",-,-,-,-,"$8,78","$16.177,70","$16.177,70",1.0
8731.0,Haven's Compass  CMPS,"$0,00002699",-,-,-,-,"$29,44","$16.174,19","$26.677,62",0.61
8732.0,BOLLY.DEV  BOLLY,"$0,00001797",-,-,-,-,"$1,77","$16.173,03","$17.970,03",0.9
8733.0,SciNet  SCINET,"$0,001617",-,-,-,-,"$15,46","$16.168,12","$16.168,12",1.0
8735.0,Wrapped Crystal Palace FC (Kayen)  WCPFC,"$0,04145",1.8%,1.9%,16.9%,21.5%,"$390,69","$16.119,42","$16.119,42",1.0
8736.0,cig  CIG,"$0,00001614",0.9%,2.5%,15.5%,8.0%,"$1,21","$16.109,49","$16.109,49",1.0
8737.0,Polygen  PGEN,"$0,00003231",-,-,-,-,"$39,44","$16.083,99","$32.312,14",0.5
8738.0,MOX AI  $MOXI,"$0,00001607",-,-,-,-,"$9,80","$16.065,29","$16.065,29",1.0
8739.0,Golden Ape  GAPE,"$0,00001720",-,-,-,-,"$1,11","$16.063,71","$16.063,71",1.0
8740.0,PawPaw  PAWPAW,"$0,00001880",-,-,-,-,"$10,87","$16.062,97","$16.932,32",0.95
8741.0,DISCIPLINE  DISCIPLINE,"$0,00001606",-,-,-,-,"$11,89","$16.058,69","$16.058,69",1.0
8742.0,Seals-Ready to Crack Pengu's Ice  SEALS,"$0,00001605",-,-,-,-,"$10,85","$16.041,29","$16.041,29",1.0
8743.0,Obsidium  OBS,"$0,002531",0.0%,0.0%,0.0%,0.0%,"$9.294,92","$16.019,51","$36.701,87",0.44
8746.0,SelfieSteve  SSE,"$0,00001603",0.5%,0.9%,19.9%,36.0%,"$1,70","$16.003,01","$16.003,01",1.0
8744.0,TronDog  TRONDOG,"$0,00001600",-,-,-,-,"$0,09339","$16.002,05","$16.002,05",1.0
8750.0,Shoulda Bought More  MORE,"$0,00001597",0.5%,0.6%,0.1%,24.1%,"$535,47","$15.960,72","$15.960,72",1.0
8745.0,QUEEN  QUEEN,"$0,00001595",-,-,-,-,"$8,70","$15.951,97","$15.951,97",1.0
8749.0,Pera Finance  PERA,"$0,0001524",0.1%,4.9%,3.0%,5.6%,"$25.286,26","$15.939,19","$19.097,28",0.83
8747.0,Edog  EDOG,"$0,00001596",1.0%,2.3%,27.8%,39.5%,"$22,57","$15.932,71","$15.932,71",1.0
8748.0,Scrolly the map  SCROLLY,$0.061593,0.0%,2.5%,6.4%,55.5%,"$36,59","$15.930,55","$15.930,55",1.0
8754.0,MORPH  MORPH,$0.093926,0.3%,7.1%,11.0%,15.5%,"$22,00","$15.902,54","$15.902,54",1.0
8756.0,Sarah  SARAH,"$0,00001635",0.5%,2.9%,6.8%,2.8%,"$574,62","$15.900,17","$16.341,21",0.97
8751.0,Pitbull  $BULL,"$0,00001588",0.9%,1.1%,4.4%,7.6%,"$219,96","$15.881,39","$15.881,39",1.0
8752.0,Spottie WiFi  WIFI,"$0,00001588",-,-,-,-,"$1,22","$15.878,47","$15.878,47",1.0
8753.0,Samurai Cat  YUKI,"$0,00001587",-,-,-,-,"$34,66","$15.865,55","$15.865,55",1.0
8755.0,janitooor  $JANI,"$0,00001585",0.1%,9.1%,20.7%,58.8%,"$60,97","$15.850,54","$15.850,54",1.0
8757.0,Lucretius  LUC,"$0,00003001",0.0%,0.0%,0.0%,7.3%,"$23,93","$15.802,10","$18.130,96",0.87
8758.0,GOOFY  GOOFY,"$0,00001580",-,2.4%,3.9%,23.5%,"$51,18","$15.798,29","$15.798,29",1.0
8759.0,Rage.Fan  RAGE,"$0,0001209",0.0%,2.4%,5.9%,4.6%,"$27.027,96","$15.797,75","$48.358,55",0.33
8760.0,Safu & Kek Gigafundz 888  SKG888,"$0,00002025",-,2.3%,8.2%,14.2%,"$3,20","$15.784,10","$15.784,10",1.0
8761.0,Odie  ODIE,"$0,00001601",-,-,-,-,"$14,86","$15.771,24","$15.771,24",1.0
8762.0,Asap Sniper Bot  ASAP,"$0,00002647",-,-,-,-,"$13,23","$15.735,71","$15.735,71",1.0
8768.0,Dat Boi  DATBOI,"$0,0001571",0.4%,2.9%,16.2%,117.5%,"$725,04","$15.705,60","$15.705,60",1.0
8764.0,Keanu  KNU,"$0,00001582",0.5%,1.1%,6.7%,16.6%,"$118,64","$15.703,36","$15.703,36",1.0
8763.0,Baklava  BAVA,"$0,00002391",-,-,-,-,"$17,40","$15.651,50","$23.907,33",0.65
8765.0,Hygea AI  HGAI,"$0,01564",-,-,-,-,"$9,92","$15.638,51","$15.638,51",1.0
8767.0,Origin3D  O3D,"$0,00001564",-,-,-,-,"$42,23","$15.637,05","$15.637,05",1.0
8773.0,IN MEMES WE TRUST  $TRUST,"$0,00001797",0.5%,12.6%,1.0%,17.6%,"$21.716,04","$15.631,73","$15.631,73",1.0
8769.0,Solace AI  $SLCE,"$0,00001633",-,-,-,-,"$1,74","$15.627,50","$15.627,50",1.0
8766.0,NeiroWifHat  NEIROH,"$0,00002006",0.1%,2.4%,1.6%,16.0%,"$7.217,01","$15.626,51","$15.626,51",1.0
8776.0,Vabble [OLD]  VAB,"$0,00001874",0.1%,10.1%,15.0%,42.6%,"$784,76","$15.611,05","$27.291,22",0.57
8770.0,Speculation  SPECU,"$0,01561",-,-,-,-,"$31,19","$15.606,59","$15.606,59",1.0
8771.0,Accord AI  ACCORD,"$0,0001560",-,-,-,-,"$29,86","$15.596,82","$15.596,82",1.0
8772.0,FAPCOIN  FAPCOIN,"$0,00001559",-,1.3%,18.0%,1.2%,"$8,60","$15.587,08","$15.587,08",1.0
8774.0,EraLabs  ERALAB,"$0,00001565",0.5%,2.7%,4.2%,27.9%,"$60,32","$15.574,12","$15.574,12",1.0
8775.0,veDAO  WEVE,"$0,00005228",0.2%,5.2%,0.1%,3.3%,"$24,17","$15.554,74","$22.729,93",0.68
8777.0,Machine Delusions  MDEL,"$0,00001559",0.5%,2.8%,6.3%,11.0%,"$37,03","$15.497,63","$15.497,63",1.0
8778.0,Capycoin  CAPY,"$0,00001547",-,-,-,-,"$1,96","$15.439,14","$15.439,14",1.0
8779.0,Ronaldinho Coin  STAR10,"$0,0002179",5.0%,8.7%,42.2%,83.2%,"$61.114,16","$15.439,06",$217.948,0.07
8780.0,PvP  PVP,"$0,0001542",2.1%,8.4%,16.6%,19.6%,"$4.306,64","$15.416,80",$154.156,0.1
8788.0,Alux Jownes  JOWNES,"$0,00001541",0.5%,3.7%,11.6%,64.7%,"$57,19","$15.414,73","$15.414,73",1.0
8781.0,RAFF the Giraffe  RAFF,"$0,0001557",-,-,-,-,"$16,36","$15.410,75","$15.410,75",1.0
8782.0,TAOTools  TAOTOOLS,"$0,01542",0.4%,3.2%,31.5%,43.0%,"$689,53","$15.406,77","$15.406,77",1.0
8783.0,First Bitcoin ATM  ROBOCOIN,"$0,00001538",-,-,-,-,"$1,34","$15.359,82","$15.359,82",1.0
8784.0,CrocBot  CROC,"$0,00001535",-,-,-,-,"$15,38","$15.348,23","$15.348,23",1.0
8785.0,FAML  FAML,"$0,00001535",0.0%,0.8%,11.6%,10.2%,"$14,91","$15.347,18","$15.347,18",1.0
8790.0,Tombili the Fat Cat  FATCAT,"$0,00001534",1.0%,6.6%,2.1%,25.6%,"$144,47","$15.336,54","$15.336,54",1.0
8786.0,Party Parrot  PARROT,"$0,00001535",-,-,-,-,"$2,11","$15.335,80","$15.335,80",1.0
8787.0,Ketamine Cat  KET,"$0,00001561",-,2.7%,20.9%,60.3%,"$9,56","$15.329,04","$15.329,04",1.0
8797.0,MOON  MOON,"$0,00001534",0.5%,2.0%,8.4%,20.9%,"$44,04","$15.294,02","$15.294,02",1.0
8789.0,Meh  MEH,"$0,00001529",-,-,-,-,"$131,68","$15.291,99","$15.291,99",1.0
8791.0,KZ  KZ,$0.073088,0.9%,0.3%,10.4%,32.7%,"$12,04","$15.274,91","$15.274,91",1.0
8792.0,Gospodin  GOSPODIN,"$0,00001526",-,-,-,-,"$1,91","$15.254,81","$15.254,81",1.0
8793.0,DISCO Chicken  DISCO,"$0,00001525",-,-,-,-,"$102,45","$15.253,80","$15.253,80",1.0
8794.0,Cope  COPE,"$0,00001525",-,-,-,-,"$198,62","$15.246,07","$15.246,07",1.0
8795.0,Tucker  TUCKER,"$0,00001524",-,-,-,-,"$10,35","$15.232,84","$15.232,84",1.0
8796.0,A.I Agent kAia  KAIA,"$0,00001578",-,-,-,-,"$9,61","$15.230,07","$15.230,07",1.0
8798.0,Pozi  POZI,"$0,00001520",1.0%,0.3%,16.9%,2.4%,$127.799,"$15.186,91","$15.186,91",1.0
8799.0,Cove Quant  COVE,"$0,00001518",0.0%,2.9%,7.6%,18.0%,"$2,05","$15.176,41","$15.176,41",1.0
8800.0,Skill Issue  SKILL,"$0,00001520",-,-,-,-,"$4,59","$15.175,48","$15.175,48",1.0
8801.0,The Order of the Golden Bull  $GOLDEN,"$0,00001517",-,-,-,-,"$7,05","$15.158,83","$15.158,83",1.0
8802.0,KAI  KAI,"$0,00003046",-,-,-,-,"$3,65","$15.130,34","$15.130,34",1.0
8803.0,RiverBoat  RIB,"$15,13",-,-,-,-,"$4,66","$15.127,93","$15.127,93",1.0
8804.0,bitdog  BITDOG,"$0,00001515",0.5%,2.4%,5.9%,20.3%,"$31,86","$15.125,40","$15.125,40",1.0
8805.0,Whatever Ape  WAPE,"$0,00001513",0.5%,2.4%,6.0%,26.3%,"$29,12","$15.105,51","$15.105,51",1.0
8808.0,Glaze  GLAZE,"$0,00001781",0.5%,2.1%,4.3%,4.6%,"$4,53","$15.068,50","$15.068,50",1.0
8806.0,POOTI (RELAUNCH)  POOTI,"$0,00001559",-,-,-,-,"$53,49","$15.050,35","$15.050,35",1.0
8807.0,OGLONG  OGLG,$0.056231,0.0%,2.5%,4.9%,16.9%,"$1,09","$15.031,34","$15.031,34",1.0
8809.0,Wrapped İstanbul Başakşehir (Kayen)  WIBFK,"$0,06023",2.1%,2.0%,10.7%,7.6%,"$331,95","$15.012,56","$15.012,56",1.0
8811.0,Fitmint  FITT,"$0,00002613",-,-,-,-,"$0,3732","$15.002,84",$261.264,0.06
8812.0,Fart Accelerationism  F/ACC,"$0,00001499",0.1%,4.2%,46.6%,79.0%,"$329,12","$14.987,03","$14.987,03",1.0
8813.0,paul  PAUL,"$0,00001499",-,0.1%,2.5%,29.4%,"$57,27","$14.986,90","$14.986,90",1.0
8810.0,kiki (SOL)  KIKI,"$0,00001506",0.5%,1.5%,2.4%,20.8%,"$1,83","$14.969,33","$14.969,33",1.0
8814.0,Jose  JOSE,"$0,001512",-,1.8%,1.2%,18.7%,"$108,50","$14.961,15","$15.716,97",0.95
8815.0,Solpaka  SOLPAKA,"$0,00002145",-,0.5%,7.5%,11.9%,"$46,10","$14.946,36","$14.946,36",1.0
8816.0,GuessIT  GUESS,"$0,00001494",0.4%,3.0%,7.9%,37.9%,"$17,15","$14.935,75","$14.935,75",1.0
8817.0,AVES  AVS,"$0,0008993",0.0%,0.0%,21.0%,33.5%,"$1,58","$14.921,72","$14.921,72",1.0
8818.0,XyraDAO by VIRTUALS  XYRA,"$0,00003041",-,7.0%,26.3%,59.7%,"$19,24","$14.892,94","$30.408,77",0.49
8822.0,Frog  FROG,"$0,00001489",0.5%,2.8%,2.5%,0.1%,"$7,20","$14.889,25","$14.889,25",1.0
8819.0,Mentat  SPICE,"$0,00001503",1.0%,32.2%,70.9%,80.3%,"$1.958,02","$14.869,50","$14.869,50",1.0
8823.0,Meme Economic Forum  MEF,"$0,00001487",0.5%,0.1%,25.3%,25.1%,"$6,67","$14.862,52","$14.862,52",1.0
8820.0,Kailith  KAILY,"$0,00001486",-,-,-,-,"$4,89","$14.862,16","$14.862,16",1.0
8821.0,Marie Rose AI  MARIE,"$0,00001484",-,-,-,-,"$7,22","$14.838,45","$14.838,45",1.0
8824.0,Felicette the Space Cat  FELICETTE,"$0,00002149",-,1.6%,8.0%,8.2%,"$2,40","$14.800,64","$14.800,64",1.0
8825.0,ZigZag  ZZ,"$0,0002325",-,-,-,-,"$39,26","$14.792,42","$23.245,76",0.64
8826.0,WELFY  WELF,"$0,00001481",2.8%,0.0%,3.5%,34.6%,$136.203,"$14.785,04","$14.785,04",1.0
8827.0,chick  NIB,"$0,00001478",-,-,-,-,"$52,97","$14.776,82","$14.776,82",1.0
8828.0,DEXAI  DEXAI,"$0,00001484",0.3%,2.6%,23.8%,6.2%,"$16,30","$14.742,11","$14.742,11",1.0
8829.0,goblintown  GOBLINTOWN,"$0,00001497",-,-,-,-,"$28,02","$14.732,40","$14.732,40",1.0
8830.0,Social Edge  SEDGE,"$0,01472",0.4%,0.8%,3.5%,41.8%,"$180,57","$14.718,72","$14.718,72",1.0
8831.0,Gauntlet USDC Prime Morpho Vault  GTUSDC,"$1,07",0.0%,0.1%,0.1%,0.3%,"$0,00","$14.713,37","$14.713,37",1.0
8832.0,sinDAO  SIN,$0.082207,-,1.2%,7.7%,28.2%,"$48,97","$14.690,25","$14.690,25",1.0
8833.0,Maxx  MAXX,"$0,00001470",-,0.0%,15.0%,0.8%,"$22,05","$14.680,04","$14.680,04",1.0
8834.0,SuiStarFish  SSF,$0.051467,-,-,-,-,"$109,91","$14.674,68","$14.674,68",1.0
8835.0,Charm AI  CHARM,"$0,00001475",0.5%,1.2%,10.9%,27.6%,"$211,17","$14.670,25","$14.670,25",1.0
8836.0,ai99x  AI99X,"$0,00001546",-,-,-,-,"$7,21","$14.669,73","$14.669,73",1.0
8837.0,shoki  SOK,"$0,00001464",-,-,-,-,"$57,40","$14.639,69","$14.639,69",1.0
8838.0,CAFE  CAFE,"$0,00001462",-,-,-,-,"$13,59","$14.624,55","$14.624,55",1.0
8839.0,Starri  STARRI,"$0,00001481",-,-,-,-,"$2,96","$14.604,44","$14.604,44",1.0
8840.0,Puppet on Sol  PUPPET,"$0,00001457",0.0%,0.3%,11.1%,28.4%,"$88,77","$14.573,99","$14.573,99",1.0
8844.0,Greenland Rare Bear  NORDO,"$0,00001455",0.5%,7.8%,99.6%,99.2%,"$3.974,88","$14.553,84","$14.553,84",1.0
8841.0,SizeChat  SIZE,"$0,00001616",0.0%,1.4%,15.0%,70.7%,"$4,07","$14.540,47","$16.152,30",0.9
8843.0,Dogsheetcoin  DOGSHEET,"$0,00001454",-,1.4%,11.1%,2.8%,"$27,25","$14.509,05","$14.509,05",1.0
8845.0,Origent Ai  ORI,"$0,0001481",0.4%,0.7%,33.2%,48.6%,"$246,79","$14.497,83","$14.793,70",0.98
8846.0,SOLY AI  SOLY,"$0,00001459",0.5%,2.7%,2.1%,1.4%,"$15,86","$14.493,82","$14.493,82",1.0
8842.0,Pepe SKULL  SKULL,"$0,00001458",0.5%,3.0%,3.3%,9.2%,"$75,24","$14.489,93","$14.489,93",1.0
8847.0,Purple Toshi  POSHI,$0.073448,0.5%,3.3%,42.8%,-,"$1.769,71","$14.465,26","$14.465,26",1.0
8850.0,YOWIE  YOWIE,"$0,00001499",1.0%,3.3%,7.8%,13.8%,"$8,72","$14.456,22","$14.456,22",1.0
8848.0,Alaska  ALASKA,"$0,00001443",0.6%,7.8%,55.8%,43.1%,"$434,50","$14.426,53","$14.426,53",1.0
8849.0,MetaGuard  MTGRD,"$0,00002565",-,-,-,-,"$4.258,37","$14.419,28","$22.797,28",0.63
8851.0,Not a Security  NAS,"$0,00001442",0.0%,1.6%,13.1%,11.9%,"$15,09","$14.402,07","$14.402,07",1.0
8852.0,moonthat coin  MOONTHAT,"$0,00001439",-,-,-,-,"$178,98","$14.388,98","$14.388,98",1.0
8853.0,JACK  JACK,"$0,00001439",-,-,-,-,"$1,08","$14.387,66","$14.387,66",1.0
8854.0,Midle  MIDLE,"$0,0002609",0.0%,1.0%,14.4%,15.1%,"$57.222,10","$14.380,85",$260.932,0.06
8855.0,Meow  MEOW,"$0,00001435",-,-,-,-,"$5,88","$14.347,54","$14.347,54",1.0
8856.0,Chill Trump  CHILLT,"$0,00001438",-,-,-,-,"$1,24","$14.345,38","$14.345,38",1.0
8857.0,FACTS  BKC,$0.052473,0.0%,3.6%,11.9%,8.4%,"$25.843,38","$14.321,24","$22.255,24",0.64
8858.0,Salty  SALTY,"$0,00001433",-,-,-,-,"$146,15","$14.320,80","$14.320,80",1.0
8859.0,MAGABABY  MBX,$0.074303,1.3%,1.6%,4.7%,31.3%,$130.281,"$14.287,28","$43.025,83",0.33
8860.0,QuantaAI  QAI,"$0,0001430",0.2%,1.4%,5.3%,19.8%,"$135,88","$14.277,98","$14.277,98",1.0
8861.0,SAIOS  SAI,"$0,00001428",-,-,-,-,"$44,15","$14.270,94","$14.270,94",1.0
8868.0,XENOMORPH  XENO,"$0,00001431",0.5%,2.1%,5.1%,12.8%,"$14,12","$14.269,47","$14.269,47",1.0
8862.0,Jetcat  JETCAT,"$0,00001583",0.0%,1.1%,6.7%,8.3%,"$1,07","$14.249,73","$15.832,97",0.9
8863.0,Samsara.Build  SAMS,"$0,0001426",0.1%,3.5%,8.2%,2.2%,"$164,36","$14.249,49","$14.249,49",1.0
8867.0,Happy Dog  HAPPYDOG,"$0,00001426",0.5%,2.8%,5.8%,49.0%,"$1,06","$14.248,01","$14.248,01",1.0
8870.0,Head of D.O.G.E  VIVEK,"$0,00001452",0.5%,0.0%,2.8%,52.4%,"$101,54","$14.222,92","$14.222,92",1.0
8864.0,Unknown AI  UNAI,"$0,0001424",0.4%,2.4%,17.4%,53.1%,"$89,46","$14.222,40","$14.222,40",1.0
8865.0,Wrapped NETZ  WNETZ,"$0,0003765",12.9%,9.8%,14.9%,31.6%,"$1.690,99","$14.205,96","$14.205,96",1.0
8872.0,Eddie Seal  EDSE,"$0,00001420",1.8%,34.7%,20.4%,46.9%,"$3.490,20","$14.193,40","$14.193,40",1.0
8869.0,Maxi  MAXI,$0.071418,0.3%,0.5%,3.2%,62.4%,"$8,98","$14.184,30","$14.184,30",1.0
8875.0,MetaWorldMemes  MWM,"$0,00001421",0.5%,0.2%,9.5%,2.7%,"$111,91","$14.168,00","$14.168,00",1.0
8866.0,Frosty the Polar Bear  FROSTY,"$0,00001425",0.5%,1.1%,7.4%,39.2%,"$61,24","$14.166,09","$14.166,09",1.0
8871.0,POPFISH  POPFISH,$0.051415,-,-,-,-,"$2,10","$14.153,64","$14.153,64",1.0
8873.0,Aura AI  AURA,"$0,0001414",-,0.3%,0.6%,44.4%,"$42,86","$14.143,72","$14.143,72",1.0
8877.0,AND IT'S GONE  GONE,"$0,00001414",0.5%,3.6%,1.8%,11.3%,"$21,06","$14.141,79","$14.141,79",1.0
8874.0,Digital TreaZure  Z,"$0,00001885",-,-,-,-,"$41,62","$14.134,53","$14.134,53",1.0
8876.0,Morti  MORTI,"$0,00002049",0.2%,0.2%,1.2%,55.9%,"$6,70","$14.124,15","$14.124,15",1.0
8879.0,Drunk Chicken Centipede  DCC,"$0,00001411",0.5%,2.3%,8.4%,24.6%,"$3,40","$14.105,12","$14.105,12",1.0
8878.0,Osmosis allTON  TON,"$3,08",-,-,-,-,"$18,99","$14.070,71","$14.070,71",1.0
8880.0,Aipets  AIPETS,"$0,00001404",-,2.0%,6.9%,18.2%,"$16,48","$14.042,89","$14.042,89",1.0
8881.0,Blueberry The Squirrel  BLUEBERRY,"$0,00001408",0.4%,1.7%,13.8%,92.1%,"$53,78","$14.023,32","$14.023,32",1.0
8882.0,Splash Dog  BUSTER,"$0,00001401",0.0%,0.5%,11.9%,1.0%,"$1,04","$14.005,87","$14.005,87",1.0
8883.0,Coritiba F.C. Fan Token  CRTB,"$0,009864",-,-,-,-,"$6.479,91","$13.997,79",$196.476,0.07
8886.0,BoltAI  BOLTAI,"$0,00001400",0.5%,2.3%,6.7%,23.1%,"$26,52","$13.990,14","$13.990,14",1.0
8884.0,Lucy Ai Agent  LCY,"$0,00002286",-,-,-,-,"$137,96","$13.984,26","$13.984,26",1.0
8885.0,Warlords of Solana  WLOS,"$0,1446",0.4%,12.0%,81.7%,-,"$352,61","$13.969,71","$13.969,71",1.0
8888.0,Elon&Trump  ENT,"$0,00001396",0.5%,1.2%,6.3%,37.3%,"$4,65","$13.958,21","$13.958,21",1.0
8887.0,Poison Finance  POI$ON,"$0,002701",0.0%,0.0%,7.7%,19.1%,"$125,16","$13.933,04","$22.857,34",0.61
8895.0,Flare Token  1FLR,$0.053477,1.0%,7.7%,5.5%,12.1%,"$147,69","$13.907,46","$13.907,46",1.0
8889.0,Indexed Finance  NDX,"$0,004030",1.8%,0.4%,0.7%,8.8%,"$15,05","$13.888,85","$40.303,45",0.34
8890.0,FUBB  FUBB,"$0,00001415",-,-,-,-,"$31,35","$13.887,80","$13.887,80",1.0
8891.0,Coinback  CBK,"$0,01387",-,-,-,-,"$149,61","$13.867,98","$13.867,98",1.0
8892.0,QUANT  QUANT,"$0,00001386",-,-,-,-,"$3,40","$13.859,62","$13.859,62",1.0
8893.0,Aesoperator  AESOPERATOR,"$0,00001392",0.5%,2.2%,5.1%,15.1%,"$10,45","$13.858,26","$13.858,26",1.0
8894.0,Phoenix Blockchain  PHX,"$0,001807",0.0%,1.1%,3.1%,8.2%,"$22,24","$13.853,11","$13.853,11",1.0
8896.0,this will cook  WOMEN,"$0,00001384",-,-,-,-,"$1,09","$13.819,11","$13.819,11",1.0
8898.0,Fu Bao  FUBAO,$0.0102762,-,-,-,-,"$1.270,37","$13.814,81","$13.814,81",1.0
8897.0,Cub Finance  CUB,"$0,001127",0.2%,0.4%,0.4%,3.4%,"$52,13","$13.796,38","$39.505,46",0.35
8899.0,Tyler  TYLER,"$0,00001379",0.3%,0.4%,9.4%,22.8%,"$147,72","$13.786,99","$13.786,99",1.0
8905.0,Sibert  SIBERT,"$0,00001435",0.5%,2.8%,6.4%,12.7%,"$3,13","$13.775,86","$13.775,86",1.0
8902.0,PUMP  PUMP,"$0,00001377",0.5%,2.2%,4.6%,20.2%,"$1,32","$13.773,52","$13.773,52",1.0
8900.0,Hot Doge  HOTDOGE,"$0,00001377",0.4%,4.4%,0.6%,21.6%,"$82,83","$13.771,31","$13.771,31",1.0
